2022-12-15 21:40:48,058 INFO    StreamThr :91970 [internal.py:wandb_internal():87] W&B internal server running at pid: 91970, started at: 2022-12-15 21:40:48.058271
2022-12-15 21:47:23,236 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,236 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 5
2022-12-15 21:47:23,236 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,236 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 5
2022-12-15 21:47:23,236 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 6
2022-12-15 21:47:23,236 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,236 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 6
2022-12-15 21:47:23,236 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,236 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 6
2022-12-15 21:47:23,236 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 7
2022-12-15 21:47:23,236 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,236 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 7
2022-12-15 21:47:23,236 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 7
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 8
2022-12-15 21:47:23,237 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,237 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 8
2022-12-15 21:47:23,237 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 8
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 9
2022-12-15 21:47:23,237 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,237 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 9
2022-12-15 21:47:23,237 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 9
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 10
2022-12-15 21:47:23,237 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,237 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 10
2022-12-15 21:47:23,237 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 10
2022-12-15 21:47:23,237 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 11
2022-12-15 21:47:23,238 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,238 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 11
2022-12-15 21:47:23,238 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,238 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 11
2022-12-15 21:47:23,238 INFO    SenderThread:91970 [sender.py:transition_state():463] send defer: 12
2022-12-15 21:47:23,238 DEBUG   SenderThread:91970 [sender.py:send():303] send: final
2022-12-15 21:47:23,238 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: defer
2022-12-15 21:47:23,238 INFO    HandlerThread:91970 [handler.py:handle_request_defer():162] handle defer: 12
2022-12-15 21:47:23,238 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: defer
2022-12-15 21:47:23,238 INFO    SenderThread:91970 [sender.py:send_request_defer():459] handle sender defer: 12
2022-12-15 21:47:23,239 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: poll_exit
2022-12-15 21:47:23,239 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: poll_exit
2022-12-15 21:47:23,239 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: poll_exit
2022-12-15 21:47:23,239 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: poll_exit
2022-12-15 21:47:23,239 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: server_info
2022-12-15 21:47:23,239 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: get_summary
2022-12-15 21:47:23,239 DEBUG   SenderThread:91970 [sender.py:send_request():317] send_request: server_info
2022-12-15 21:47:23,240 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: sampled_history
2022-12-15 21:47:23,240 INFO    MainThread:91970 [wandb_run.py:_footer_history_summary_info():3408] rendering history
2022-12-15 21:47:23,240 INFO    MainThread:91970 [wandb_run.py:_footer_history_summary_info():3440] rendering summary
2022-12-15 21:47:23,240 DEBUG   HandlerThread:91970 [handler.py:handle_request():139] handle_request: shutdown
2022-12-15 21:47:23,241 INFO    HandlerThread:91970 [handler.py:finish():814] shutting down handler
2022-12-15 21:47:24,238 INFO    WriterThread:91970 [datastore.py:close():279] close: /media/jonathan/62E2EFF0E2EFC67F/Users/joeda/PycharmProjects/IA-MED_IMG/CheXpert2/training/wandb/offline-run-20221215_214048-2o5rvga0/run-2o5rvga0.wandb
2022-12-15 21:47:24,240 INFO    SenderThread:91970 [sender.py:finish():1331] shutting down sender
2022-12-15 21:47:24,242 INFO    MainThread:91970 [internal.py:handle_exit():77] Internal process exited
